match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
66,qm,red,6140,610,7902,85,85,47,15,Exited,Exited,Exited,32,2,2,4,38,28,1,3,9,0,1,0,0,10,Park,Park,None,NotLevel,0,0,1,0
66,qm,blue,2200,6867,2609,176,176,36,10,Exited,Exited,None,26,0,1,5,125,60,9,1,24,0,1,0,0,65,Hang,None,Hang,IsLevel,15,0,0,0
67,qm,red,6135,6323,4976,117,117,43,15,Exited,Exited,Exited,28,0,0,7,71,41,0,5,13,0,1,0,0,30,Hang,None,Park,NotLevel,3,0,0,0
67,qm,blue,5885,7480,7735,117,117,45,15,Exited,Exited,Exited,30,3,0,6,72,7,0,1,2,0,1,0,0,65,Hang,Hang,None,IsLevel,0,1,0,0
68,qm,red,8089,3739,6110,75,75,39,15,Exited,Exited,Exited,24,2,0,5,36,26,5,1,9,0,1,0,0,10,Park,None,Park,NotLevel,0,4,0,0
68,qm,blue,6141,7603,2994,99,99,23,15,Exited,Exited,Exited,8,0,0,2,64,34,12,2,8,0,1,0,0,30,None,Hang,Park,NotLevel,12,0,0,0
69,qm,red,6867,907,1374,57,57,35,15,Exited,Exited,Exited,20,0,0,5,19,19,0,1,8,0,1,0,0,0,None,None,None,IsLevel,3,0,0,0
69,qm,blue,3161,188,7564,175,175,46,10,Exited,Exited,None,36,0,2,6,129,64,0,4,26,0,1,0,0,65,Hang,Hang,None,IsLevel,0,1,0,0
70,qm,red,5036,8081,2200,180,180,43,15,Exited,Exited,Exited,28,0,0,7,113,63,3,0,30,0,1,0,0,50,None,Hang,Hang,NotLevel,24,1,1,0
70,qm,blue,4907,4039,7721,134,134,41,15,Exited,Exited,Exited,26,0,1,5,75,45,0,1,21,0,1,0,0,30,Hang,None,Park,NotLevel,18,3,1,0
71,qm,red,7614,4946,6514,60,60,15,15,Exited,Exited,Exited,0,0,0,0,45,40,0,4,14,0,1,0,0,5,Park,None,None,IsLevel,0,0,0,0
