match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
58,qm,blue,7763,6004,5762,133,133,24,10,Exited,None,Exited,14,0,1,2,49,9,3,0,3,0,1,0,0,40,None,Hang,None,IsLevel,60,0,0,0
1,qf,red,5511,5160,7763,144,144,39,15,Exited,Exited,Exited,24,3,3,0,105,35,13,0,11,0,1,0,0,70,Hang,Hang,Park,IsLevel,0,0,0,0
1,qf,blue,7890,5518,2059,37,37,23,15,Exited,Exited,Exited,8,0,0,2,14,4,0,0,2,0,0,0,0,10,Park,None,Park,NotLevel,0,0,0,0
2,qf,red,5511,5160,7763,121,121,37,15,Exited,Exited,Exited,22,3,2,1,69,24,10,0,7,0,1,0,0,45,Park,Hang,None,IsLevel,15,0,0,0
2,qf,blue,7890,5518,2059,38,38,33,15,Exited,Exited,Exited,18,0,1,3,5,0,0,0,0,0,0,0,0,5,Park,None,None,NotLevel,0,0,1,0
1,qf,red,2642,6004,6500,116,116,19,15,Exited,Exited,Exited,4,0,0,1,97,7,1,0,3,0,0,0,0,90,Hang,Hang,Hang,IsLevel,0,0,1,0
1,qf,blue,4828,7671,5919,82,82,23,15,Exited,Exited,Exited,8,0,0,2,44,14,0,0,7,0,1,0,0,30,None,Hang,Park,NotLevel,15,0,0,0
2,qf,red,2642,6004,6500,123,123,15,15,Exited,Exited,Exited,0,0,0,0,108,18,0,0,9,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,2,2,0
2,qf,blue,4828,7671,5919,101,101,25,15,Exited,Exited,Exited,10,0,1,1,40,10,0,0,5,0,0,0,0,30,Hang,Park,None,NotLevel,36,0,0,0
1,qf,red,5190,3459,7265,125,125,51,15,Exited,Exited,Exited,36,0,2,6,71,26,0,2,10,0,1,0,0,45,Hang,Park,None,IsLevel,3,0,0,0
1,qf,blue,6496,435,6908,108,108,23,15,Exited,Exited,Exited,8,2,0,1,85,35,4,5,8,0,1,0,0,50,Hang,Hang,None,NotLevel,0,1,0,0
2,qf,red,5190,3459,7265,104,104,55,15,Exited,Exited,Exited,40,0,2,7,49,4,0,0,2,0,1,0,0,45,Hang,Park,None,IsLevel,0,0,2,0
2,qf,blue,6496,435,6908,138,138,21,15,Exited,Exited,Exited,6,3,0,0,87,22,4,2,6,0,1,0,0,65,Hang,Hang,None,IsLevel,30,0,0,0
3,qf,red,5190,3459,7265,88,88,47,15,Exited,Exited,Exited,32,0,0,8,41,11,0,1,4,0,1,0,0,30,Park,Hang,None,NotLevel,0,2,0,0
3,qf,blue,6496,435,6908,134,134,31,15,Exited,Exited,Exited,16,3,1,1,97,32,4,2,11,0,1,0,0,65,Hang,Hang,None,IsLevel,6,0,0,0
1,qf,red,4561,6502,5607,135,135,29,15,Exited,Exited,Exited,14,0,1,2,106,56,0,4,22,0,1,0,0,50,Park,Hang,Park,IsLevel,0,1,0,0
1,qf,blue,3229,4291,5762,36,36,21,15,Exited,Exited,Exited,6,1,0,1,12,2,2,0,0,0,0,0,0,10,Park,Park,None,IsLevel,3,0,0,0
2,qf,red,4561,6502,5607,95,95,39,15,Exited,Exited,Exited,24,0,0,6,56,46,0,4,17,0,1,0,0,10,Park,Park,None,NotLevel,0,3,0,0
2,qf,blue,3229,4291,5762,47,47,23,15,Exited,Exited,Exited,8,0,0,2,15,0,0,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,9,0,0,0
1,sf,red,5511,5160,7763,168,168,37,15,Exited,Exited,Exited,22,3,2,1,116,46,16,4,9,0,1,0,0,70,Hang,Hang,Park,IsLevel,15,0,1,0
1,sf,blue,2642,6004,6500,76,76,23,15,Exited,Exited,Exited,8,0,0,2,38,23,1,2,8,0,1,0,0,15,Park,Park,Park,NotLevel,15,0,1,0
2,sf,red,5511,5160,7763,100,100,37,15,Exited,Exited,Exited,22,3,2,1,60,30,8,0,11,0,1,0,0,30,Park,Hang,None,NotLevel,3,1,0,0
2,sf,blue,2642,6004,6500,76,76,15,15,Exited,Exited,Exited,0,0,0,0,58,3,0,1,0,0,0,0,0,55,Hang,Park,Hang,NotLevel,3,1,0,0
1,sf,red,6496,435,6908,77,77,19,15,Exited,Exited,Exited,4,2,0,0,55,25,5,0,10,0,1,0,0,30,Park,Hang,None,NotLevel,3,0,0,0
1,sf,blue,4561,6502,5607,111,111,47,15,Exited,Exited,Exited,32,0,4,2,64,34,0,4,11,0,1,0,0,30,Hang,Park,None,NotLevel,0,1,0,0
2,sf,red,6496,435,6908,132,132,33,15,Exited,Exited,Exited,18,3,0,3,93,28,4,4,6,0,1,0,0,65,Hang,Hang,None,IsLevel,6,2,1,0
2,sf,blue,4561,6502,5607,177,177,51,15,Exited,Exited,Exited,36,0,2,6,105,55,0,5,20,0,1,0,0,50,Park,Hang,Park,IsLevel,21,2,0,0
1,f,red,5511,5160,7763,145,145,33,15,Exited,Exited,Exited,18,3,2,0,94,29,12,1,7,0,1,0,0,65,Hang,Hang,None,IsLevel,18,0,0,0
1,f,blue,4561,6502,5607,87,87,51,15,Exited,Exited,Exited,36,0,2,6,36,26,0,0,13,0,1,0,0,10,None,Park,Park,IsLevel,0,1,1,0
2,f,red,5511,5160,7763,121,121,21,15,Exited,Exited,Exited,6,3,0,0,100,35,7,2,11,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
2,f,blue,4561,6502,5607,61,61,20,10,Exited,None,Exited,10,0,1,1,41,31,0,3,11,0,1,0,0,10,Park,Park,None,NotLevel,0,0,0,0
