match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
40,qm,blue,3414,5577,2591,107,107,29,15,Exited,Exited,Exited,14,0,1,2,72,22,0,0,11,0,1,0,0,50,Park,Park,Hang,IsLevel,6,0,0,0
41,qm,red,4768,5197,5695,29,29,15,15,Exited,Exited,Exited,0,0,0,0,14,4,0,0,2,0,0,0,0,10,None,Park,Park,IsLevel,0,0,0,0
41,qm,blue,94,7716,5214,25,25,10,10,Exited,None,Exited,0,0,0,0,15,5,5,0,0,0,0,0,0,10,Park,None,Park,IsLevel,0,0,0,0
42,qm,red,1481,5532,5090,77,77,14,10,Exited,None,Exited,4,0,0,1,60,30,10,0,10,0,1,0,0,30,Hang,None,Park,NotLevel,3,0,0,0
42,qm,blue,7692,5531,6120,39,39,10,10,Exited,None,Exited,0,0,0,0,29,19,1,2,6,0,1,0,0,10,Park,None,Park,NotLevel,0,1,0,0
43,qm,red,6742,240,835,113,113,29,15,Exited,Exited,Exited,14,0,1,2,69,4,0,0,2,0,0,0,0,65,Hang,Hang,None,IsLevel,15,0,1,0
43,qm,blue,4840,8280,247,39,39,15,15,Exited,Exited,Exited,0,0,0,0,9,4,0,0,2,0,0,0,0,5,None,Park,None,IsLevel,15,0,1,0
44,qm,red,6013,4854,33,171,171,43,15,Exited,Exited,Exited,28,0,2,4,83,33,2,3,11,0,1,0,0,50,Hang,Park,Park,IsLevel,45,0,1,0
44,qm,blue,5756,7865,548,94,94,18,10,Exited,None,Exited,8,0,0,2,61,16,0,2,5,0,1,0,0,45,None,Park,Hang,IsLevel,15,0,3,0
45,qm,red,1481,4130,7191,193,193,34,10,Exited,Exited,None,24,0,0,6,84,39,0,3,15,0,1,0,0,45,Hang,None,Park,IsLevel,75,0,0,0
