match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
54,qm,red,6838,8127,6064,143,143,31,15,Exited,Exited,Exited,16,0,0,4,82,12,0,0,6,0,1,0,0,70,Park,Hang,Hang,IsLevel,30,2,2,0
54,qm,blue,8092,8040,6232,91,91,34,10,Exited,None,Exited,24,0,0,6,21,6,0,0,3,0,1,0,0,15,Park,Park,Park,IsLevel,36,0,2,0
55,qm,red,7228,6431,8151,77,77,10,10,None,Exited,Exited,0,0,0,0,52,12,0,0,6,0,0,0,0,40,Hang,None,None,IsLevel,15,1,1,0
55,qm,blue,8042,8182,8407,66,66,28,10,Exited,None,Exited,18,0,1,3,20,10,0,0,5,0,1,0,0,10,Park,Park,None,IsLevel,18,0,1,0
56,qm,red,6985,7298,5883,50,50,14,10,Exited,None,Exited,4,0,0,1,21,6,0,0,3,0,0,0,0,15,Park,Park,Park,IsLevel,15,1,0,0
56,qm,blue,7830,7828,8215,137,137,31,15,Exited,Exited,Exited,16,0,2,1,103,13,11,0,1,0,1,0,0,90,Hang,Hang,Hang,IsLevel,3,0,1,0
57,qm,red,5773,8158,6038,100,100,25,15,Exited,Exited,Exited,10,2,1,0,45,0,0,0,0,0,0,0,0,45,None,Park,Hang,IsLevel,30,4,1,0
57,qm,blue,7742,8308,3646,84,84,22,10,None,Exited,Exited,12,0,0,3,35,0,0,0,0,0,0,0,0,35,Park,Park,Hang,NotLevel,27,0,2,0
58,qm,red,7465,7285,7439,77,77,41,15,Exited,Exited,Exited,26,0,1,5,36,6,0,2,0,0,0,0,0,30,Park,None,Hang,NotLevel,0,0,0,0
58,qm,blue,6025,7569,8147,91,91,23,15,Exited,Exited,Exited,8,0,0,2,68,33,3,0,15,0,1,0,0,35,Hang,Park,Park,NotLevel,0,0,0,0
59,qm,red,6874,7748,8200,78,78,51,15,Exited,Exited,Exited,36,0,0,9,27,12,0,0,6,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,1,0
59,qm,blue,7296,7831,8084,130,130,35,15,Exited,Exited,Exited,20,3,1,2,80,15,4,1,4,0,1,0,0,65,Hang,None,Hang,IsLevel,15,0,0,0
60,qm,red,7851,8240,8079,83,83,39,15,Exited,Exited,Exited,24,0,2,3,44,9,0,1,3,0,1,0,0,35,Park,Park,Hang,NotLevel,0,0,1,0
60,qm,blue,8245,6989,8141,85,85,29,15,Exited,Exited,Exited,14,0,1,2,41,11,3,2,1,0,1,0,0,30,Park,Hang,None,NotLevel,15,0,0,0
61,qm,red,7536,6014,7839,54,54,27,15,Exited,Exited,Exited,12,0,0,3,24,9,9,0,0,0,1,0,0,15,Park,Park,Park,NotLevel,3,4,1,0
61,qm,blue,7201,6459,6417,108,108,23,15,Exited,Exited,Exited,8,0,0,2,58,33,0,1,15,0,1,0,0,25,None,None,Hang,NotLevel,27,1,0,0
62,qm,red,7841,7758,6431,96,96,22,10,Exited,Exited,None,12,0,0,3,56,6,0,0,3,0,0,0,0,50,Park,Hang,Park,IsLevel,18,0,0,0
62,qm,blue,8034,8146,7549,48,48,15,15,Exited,Exited,Exited,0,0,0,0,33,3,3,0,0,0,0,0,0,30,Park,Hang,None,NotLevel,0,1,1,0
63,qm,red,8127,8147,7439,66,66,10,10,None,Exited,Exited,0,0,0,0,41,6,4,0,1,0,0,0,0,35,Park,Hang,Park,NotLevel,15,1,0,0
63,qm,blue,8084,7298,7828,105,105,36,10,Exited,None,Exited,26,0,1,5,66,16,5,1,4,0,1,0,0,50,Hang,None,Hang,NotLevel,3,0,1,0
64,qm,red,6838,7465,5883,101,101,23,15,Exited,Exited,Exited,8,0,0,2,48,18,0,2,6,0,1,0,0,30,Park,Hang,None,NotLevel,30,1,2,0
64,qm,blue,7851,8308,7831,57,57,19,15,Exited,Exited,Exited,4,0,0,1,5,0,0,0,0,0,0,0,0,5,None,Park,None,IsLevel,33,0,2,0
65,qm,red,6025,8141,6417,145,145,31,15,Exited,Exited,Exited,16,0,2,1,69,24,0,2,9,0,1,0,0,45,Hang,Park,None,IsLevel,45,0,0,0
65,qm,blue,8182,7569,7742,25,25,10,10,Exited,Exited,None,0,0,0,0,15,0,0,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,3,0
66,qm,red,6014,8245,8200,89,89,33,15,Exited,Exited,Exited,18,0,3,0,20,5,0,1,1,0,0,0,0,15,Park,Park,Park,IsLevel,36,1,0,0
66,qm,blue,7841,6038,6232,52,52,39,15,Exited,Exited,Exited,24,0,0,6,10,0,0,0,0,0,0,0,0,10,Park,None,Park,IsLevel,3,2,2,0
67,qm,red,8092,7536,8146,59,59,27,15,Exited,Exited,Exited,12,0,0,3,32,17,3,0,7,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,2,0
67,qm,blue,7296,7228,8158,134,134,24,10,Exited,None,Exited,14,3,0,2,80,10,4,0,3,0,1,0,0,70,Hang,Hang,Park,IsLevel,30,0,0,0
68,qm,red,7748,6459,8079,71,71,35,15,Exited,Exited,Exited,20,0,0,5,21,11,0,1,4,0,1,0,0,10,Park,None,Park,NotLevel,15,1,2,0
68,qm,blue,7758,8407,8040,114,114,35,15,Exited,Exited,Exited,20,0,0,5,46,6,4,0,1,0,1,0,0,40,Hang,None,None,IsLevel,33,0,1,0
69,qm,red,6985,7285,3646,151,151,47,15,Exited,Exited,Exited,32,0,0,8,86,16,0,0,8,0,1,0,0,70,Hang,Hang,Park,IsLevel,18,0,0,0
69,qm,blue,7549,7201,8240,62,62,19,15,Exited,Exited,Exited,4,0,0,1,43,13,0,1,5,0,0,0,0,30,None,Hang,Park,NotLevel,0,1,1,0
70,qm,red,6874,6064,8034,91,91,37,15,Exited,Exited,Exited,22,0,1,4,54,9,3,0,3,0,1,0,0,45,None,Hang,Park,IsLevel,0,1,5,0
70,qm,blue,8215,8151,5773,144,144,19,15,Exited,Exited,Exited,4,0,0,1,47,2,0,0,1,0,0,0,0,45,Hang,None,Park,IsLevel,78,0,0,0
71,qm,red,6989,7830,6838,127,127,31,15,Exited,Exited,Exited,16,0,2,1,72,42,0,4,15,0,1,0,0,30,Hang,Park,None,NotLevel,24,0,0,0
71,qm,blue,7839,8042,7296,101,101,16,10,None,Exited,Exited,6,3,0,0,85,15,7,0,4,0,1,0,0,70,Hang,Park,Hang,IsLevel,0,3,1,0
1,qf,red,6989,7296,7536,97,97,19,15,Exited,Exited,Exited,4,0,0,1,57,32,6,0,13,0,1,0,0,25,None,Hang,None,NotLevel,21,0,1,0
1,qf,blue,6985,8200,8079,78,78,29,15,Exited,Exited,Exited,14,0,1,2,34,4,0,0,2,0,0,0,0,30,Park,None,Hang,NotLevel,15,2,1,0
2,qf,red,6989,7296,7536,135,135,39,15,Exited,Exited,Exited,24,0,0,6,60,30,3,1,12,0,1,0,0,30,Park,Hang,None,NotLevel,36,0,0,0
2,qf,blue,6985,8200,8079,71,71,51,15,Exited,Exited,Exited,36,0,6,0,20,5,0,1,1,0,0,0,0,15,Park,Park,Park,NotLevel,0,2,2,0
1,qf,red,6064,7758,6459,134,134,27,15,Exited,Exited,Exited,12,0,0,3,80,15,0,1,6,0,1,0,0,65,Hang,Hang,None,IsLevel,27,1,1,0
1,qf,blue,7828,7830,8215,125,125,27,15,Exited,Exited,Exited,12,0,0,3,80,15,6,1,3,0,1,0,0,65,Hang,Hang,None,IsLevel,18,4,1,0
