match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
2,qf,blue,4692,5920,4061,143,143,25,15,Exited,Exited,Exited,10,5,0,0,118,28,22,0,3,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,0,0,0
3,qf,red,3663,4089,4104,115,115,25,15,Exited,Exited,Exited,10,0,1,1,90,25,0,1,11,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
3,qf,blue,4692,5920,4061,93,93,21,15,Exited,Exited,Exited,6,3,0,0,72,17,11,0,3,0,1,0,0,55,Park,Hang,Hang,NotLevel,0,0,0,0
1,qf,red,3711,2811,3712,168,168,46,10,Exited,Exited,None,36,0,0,9,107,42,0,2,18,0,1,0,0,65,Hang,Hang,None,IsLevel,15,0,2,0
1,qf,blue,4980,6443,2605,78,78,22,10,Exited,Exited,None,12,0,0,3,26,16,2,2,4,0,1,0,0,10,Park,Park,None,NotLevel,30,0,1,0
2,qf,red,3711,2811,3712,139,139,42,10,Exited,Exited,None,32,0,2,5,97,32,0,2,13,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
2,qf,blue,4980,6443,2605,70,70,26,10,Exited,Exited,None,16,0,0,4,44,34,2,4,10,0,1,0,0,10,Park,Park,None,NotLevel,0,0,0,0
1,sf,red,2910,4911,6076,225,225,75,15,Exited,Exited,Exited,60,2,6,5,120,55,0,1,26,0,1,0,0,65,None,Hang,Hang,IsLevel,30,0,0,0
1,sf,blue,2147,1595,3693,104,104,26,10,Exited,None,Exited,16,0,2,1,78,33,5,2,11,0,1,0,0,45,Hang,None,Park,IsLevel,0,0,2,0
2,sf,red,2910,4911,6076,210,210,55,15,Exited,Exited,Exited,40,2,2,6,155,90,0,16,21,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
2,sf,blue,2147,1595,3693,83,83,16,10,Exited,None,Exited,6,0,1,0,67,22,6,0,8,0,1,0,0,45,Hang,None,Park,IsLevel,0,0,0,0
1,sf,red,3663,4089,4104,114,114,33,15,Exited,Exited,Exited,18,0,1,3,75,10,0,0,5,0,1,0,0,65,Hang,Hang,None,IsLevel,6,0,0,0
1,sf,blue,3711,2811,3712,99,99,42,10,Exited,Exited,None,32,0,0,8,57,12,0,0,6,0,1,0,0,45,Hang,None,Park,IsLevel,0,2,0,0
2,sf,red,3663,4089,4104,102,102,22,10,Exited,Exited,None,12,0,0,3,74,44,0,10,7,0,1,0,0,30,Park,Hang,None,NotLevel,6,0,0,0
2,sf,blue,3711,2811,3712,79,79,24,10,Exited,Exited,None,14,0,1,2,55,10,0,0,5,0,0,0,0,45,Hang,None,Park,IsLevel,0,2,0,0
1,f,red,2910,4911,6076,184,184,45,15,Exited,Exited,Exited,30,2,1,5,124,94,0,14,26,0,1,0,0,30,None,Hang,Park,NotLevel,15,0,1,0
1,f,blue,3663,4089,4104,125,125,41,15,Exited,Exited,Exited,26,0,1,5,69,39,0,3,15,0,1,0,0,30,Park,Hang,None,NotLevel,15,0,1,0
2,f,red,2910,4911,6076,214,214,53,15,Exited,Exited,Exited,38,1,0,9,158,93,0,13,27,0,1,0,0,65,None,Hang,Hang,IsLevel,3,0,0,0
2,f,blue,3663,4089,4104,121,121,26,10,None,Exited,Exited,16,0,0,4,95,30,0,2,12,0,1,0,0,65,Hang,Hang,None,IsLevel,0,1,0,0
